keyword,pc,mobile,total,comp_label,competition,ad_depth
오토바이배달보험,60,440,500,높음,0.9,10
자취방청소기,110,390,500,높음,0.9,9
벽걸이냉난방에어컨,110,390,500,높음,0.9,8
4인용밥솥,100,400,500,높음,0.9,8
부모님생일선물,120,380,500,높음,0.9,10
장인어른선물,130,370,500,높음,0.9,10
70대할머니선물,50,450,500,높음,0.9,8
16평에어컨,70,430,500,중간,0.6,8
정수기렌트,130,370,500,높음,0.9,10
대용량커피머신,10,490,500,높음,0.9,8
저렴한커피머신,10,490,500,높음,0.9,8
캡슐커피머신호환,90,410,500,높음,0.9,8
강화유리문도어락,170,330,500,높음,0.9,8
라맥스,150,350,500,중간,0.6,4
홈쇼핑블랙박스,80,420,500,높음,0.9,10
블랙박스장착,100,400,500,높음,0.9,8
에코파워캡,80,420,500,중간,0.6,4
포항개인회생,260,230,490,높음,0.9,10
한문철보험,90,400,490,중간,0.6,6
형사합의금,80,410,490,높음,0.9,10
크라운치료가격,60,430,490,높음,0.9,10
유산상속비율,60,430,490,높음,0.9,10
등기신청,180,310,490,높음,0.9,10
법인사업자폐업신고,230,260,490,높음,0.9,3
영업권,240,250,490,중간,0.6,8
개인퇴직연금,150,340,490,높음,0.9,10
수급자격신청자온라인교육,120,370,490,높음,0.9,3
직장인투잡알바,170,320,490,높음,0.9,10
실업급여신청시필요서류,120,370,490,중간,0.6,2
노무사사무실,150,340,490,높음,0.9,10
반도체소자,190,300,490,높음,0.9,9
안전관리자채용,220,270,490,높음,0.9,10
웹툰플랫폼,100,390,490,높음,0.9,9
건축자격증,150,340,490,높음,0.9,10
고등학교위탁교육,160,330,490,높음,0.9,10
소상공인정부지원금,150,340,490,높음,0.9,10
청년사업자금대출,120,370,490,높음,0.9,3
시설자금대출,210,280,490,높음,0.9,10
소상공인창업자금,110,380,490,높음,0.9,10
조각투자,300,190,490,높음,0.9,10
부동산공매,240,250,490,높음,0.9,10
기아레이전기차,110,380,490,높음,0.9,7
아파트직거래,130,360,490,높음,0.9,10
사업자등록증주소변경,320,170,490,높음,0.9,10
주식가격,90,400,490,높음,0.9,10
적산전력계,270,220,490,높음,0.9,10
모기퇴치기추천,100,390,490,높음,0.9,8
연무소독기,150,340,490,높음,0.9,10
가정용살충제,80,410,490,높음,0.9,8
자동차검진,100,390,490,높음,0.9,3
나방퇴치,60,430,490,높음,0.9,8
기가와이파이,120,370,490,중간,0.6,8
지니TV요금제,60,430,490,높음,0.9,7
로봇청소기브랜드,140,350,490,높음,0.9,7
자급제통신사,130,360,490,높음,0.9,9
온습도센서,310,180,490,높음,0.9,10
전기건조기,60,430,490,높음,0.9,8
HP프린터수리,170,320,490,높음,0.9,10
산업용습식청소기,200,290,490,높음,0.9,8
필립스정수기,140,350,490,높음,0.9,7
차박쉘터,100,390,490,중간,0.6,8
발효홍삼,90,400,490,중간,0.6,8
메쉬컴퓨터의자,240,250,490,중간,0.6,7
려원담,100,390,490,중간,0.6,6
궐석재판,90,400,490,높음,0.9,3
연습면허보험,40,450,490,높음,0.9,10
토스여행자보험,160,330,490,낮음,0.3,2
라이나생명간병보험,70,420,490,중간,0.6,6
무면허처벌,50,440,490,높음,0.9,10
천식초기증상,90,400,490,높음,0.9,3
수액치료,120,370,490,높음,0.9,10
김포이사,120,370,490,높음,0.9,10
라섹재수술,130,360,490,높음,0.9,10
보관이사견적,150,340,490,높음,0.9,10
대성보일러AS,40,450,490,높음,0.9,10
오피스텔입주청소,120,370,490,높음,0.9,10
운정입주청소,30,460,490,높음,0.9,10
전기차충전소설치,190,300,490,높음,0.9,10
뱀부이불,50,440,490,높음,0.9,8
무엽선풍기,100,390,490,높음,0.9,7
선풍기타이머,90,400,490,높음,0.9,10
캠핑용선풍기추천,80,410,490,높음,0.9,8
벤타에어워셔,110,380,490,높음,0.9,8
아식스러닝화추천,110,380,490,높음,0.9,8
아타스샤프트,110,380,490,중간,0.6,8
프리미엄유모차,60,430,490,높음,0.9,8
육아용품매장,40,450,490,높음,0.9,7
중급자아이언추천,110,380,490,높음,0.9,7
다이와낚시조끼,60,430,490,높음,0.9,8
와이파이공유기설치,100,390,490,높음,0.9,10
기저귀브랜드,90,400,490,높음,0.9,8
차량용시트,90,400,490,중간,0.6,8
분유가격,70,420,490,높음,0.9,8
골든저지2단계,10,480,490,중간,0.6,4
가민에픽스프로,90,400,490,중간,0.6,5
아이패드4세대에어,70,420,490,높음,0.9,8
갤럭시탭리퍼,90,400,490,높음,0.9,10
수급자대출,100,390,490,높음,0.9,10
공유물분할,270,220,490,높음,0.9,10
부가세경정청구,300,190,490,높음,0.9,7
홈택스경정청구,300,190,490,높음,0.9,7
종합소득세카드납부,170,320,490,높음,0.9,3
북광주자동차검사소,100,390,490,높음,0.9,3
1종운전면허,110,380,490,높음,0.9,10
가정용분쇄기,80,410,490,높음,0.9,8
1인가구음식물처리기,130,360,490,높음,0.9,7
어른들선물,70,420,490,높음,0.9,10
25평형에어컨,80,410,490,높음,0.9,10
자취방에어컨,80,410,490,높음,0.9,8
욕실수전교체비용,70,420,490,높음,0.9,10
정수기가격비교,100,390,490,높음,0.9,10
정수기렌탈지원금,150,340,490,높음,0.9,10
절수샤워기,120,370,490,중간,0.6,8
에어프라이기오븐,100,390,490,높음,0.9,9
LED조명기구,120,370,490,높음,0.9,10
샷시방충망,90,400,490,높음,0.9,10
현관문도어락가격,30,460,490,높음,0.9,10
샷시도어락,130,360,490,높음,0.9,9
진성방충망,80,410,490,높음,0.9,9
도어락잠김,40,450,490,높음,0.9,10
4K블랙박스,150,340,490,높음,0.9,10
딥플라이,220,270,490,중간,0.6,4
카드값연체,100,380,480,높음,0.9,10
생활비카드,160,320,480,높음,0.9,10
플러스론,80,400,480,낮음,0.3,1
주담대생활안정자금,80,400,480,높음,0.9,7
암보험가입,160,320,480,높음,0.9,10
갑상선암진단비,100,380,480,높음,0.9,10
연말정산연금저축,150,330,480,높음,0.9,10
유산상속,90,390,480,높음,0.9,10
간이과세자부가가치세,170,310,480,높음,0.9,3
50대여성일자리,100,380,480,중간,0.6,8
안전보건관리체계구축,360,120,480,높음,0.9,7
재취업,160,320,480,높음,0.9,10
국가지원교육,150,330,480,높음,0.9,10
고용노동부교육,300,180,480,높음,0.9,10
소형캠핑카,70,410,480,높음,0.9,10
투자자문사,170,310,480,높음,0.9,10
송도세무사,320,160,480,높음,0.9,10
연금저축펀드가입방법,100,380,480,높음,0.9,7
부동산리츠,200,280,480,높음,0.9,10
음식물수거,80,400,480,높음,0.9,10
건축물에너지효율등급,390,90,480,높음,0.9,7
모기퇴치방법,60,420,480,높음,0.9,7
캠핑용모기퇴치기,100,380,480,높음,0.9,8
해충포집기,160,320,480,높음,0.9,8
람다킬,150,330,480,중간,0.6,5
벌레퇴치기계,110,370,480,중간,0.6,8
섶벌레퇴치,40,440,480,높음,0.9,7
유심카드,90,390,480,높음,0.9,10
휴대폰요금제변경,60,420,480,높음,0.9,10
DCE100N,250,230,480,높음,0.9,9
LTE요금제,120,360,480,높음,0.9,10
알뜰폰신규가입,130,350,480,높음,0.9,10
핸드폰번호이동,130,350,480,높음,0.9,10
휴대폰요금,100,380,480,높음,0.9,10
데이터요금제,60,420,480,높음,0.9,10
먼지제거기,130,350,480,높음,0.9,9
노트북14인치,130,350,480,중간,0.6,8
소형노트북,140,340,480,높음,0.9,8
LG제습기추천,130,350,480,높음,0.9,7
안마의자순위,100,380,480,높음,0.9,10
캠핑샤워,90,390,480,높음,0.9,8
경량화로대,100,380,480,높음,0.9,8
슈퍼싱글매트리스추천,90,390,480,높음,0.9,9
임대보증보험,160,320,480,높음,0.9,3
남자간병인,60,420,480,높음,0.9,10
여행자보험항공기지연보상,90,390,480,중간,0.6,6
한화손해보험간병보험,120,360,480,높음,0.9,7
한화손해보험간병비보험,80,400,480,중간,0.6,7
음주운전면허정지벌금,60,420,480,높음,0.9,10
알레르기성비염약,120,360,480,높음,0.9,3
코건조,80,400,480,높음,0.9,10
치아임플란트,60,420,480,높음,0.9,7
배농치료,80,400,480,높음,0.9,10
검단사거리정형외과,70,410,480,높음,0.9,3
철산동내과,70,410,480,높음,0.9,3
종합건강검진가격,70,410,480,높음,0.9,10
시력교정안경,70,410,480,높음,0.9,8
24평입주청소비용,100,380,480,높음,0.9,10
중랑구입주청소,120,360,480,높음,0.9,10
부산이사청소,150,330,480,높음,0.9,10
여름침대시트,50,430,480,높음,0.9,7
여름차렵이불세트,100,380,480,높음,0.9,8
마이불,50,430,480,높음,0.9,3
에어뮤즈,70,410,480,중간,0.6,5
한일리모컨선풍기,50,430,480,높음,0.9,7
움푹다운라이트,180,300,480,중간,0.6,7
아식스메타스피드스카이,60,420,480,중간,0.6,8
시타채,130,350,480,높음,0.9,10
피나넬로,60,420,480,낮음,0.3,2
남성캐디백,110,370,480,높음,0.9,9
여성경량캐디백,50,430,480,높음,0.9,8
캠핑텐트추천,90,390,480,높음,0.9,8
반려견사료,120,360,480,높음,0.9,10
인터넷와이파이,70,410,480,높음,0.9,10
기가공유기,210,270,480,중간,0.6,8
강아지캔사료,60,420,480,높음,0.9,8
두산굴삭기,170,310,480,높음,0.9,10
건물담보대출,120,360,480,높음,0.9,10
영업이익계산,290,190,480,높음,0.9,3
화재보험다이렉트,160,320,480,높음,0.9,9
1인에어컨,70,410,480,높음,0.9,3
음식물미생물처리기,90,390,480,중간,0.6,8
음식물처리기종류,110,370,480,높음,0.9,9
인싱크,110,370,480,중간,0.6,8
칠순잔치선물,110,370,480,높음,0.9,10
사무실커피머신렌탈,280,200,480,높음,0.9,10
CAFO-C1810EDG,130,350,480,높음,0.9,3
샤워기수전교체비용,80,400,480,높음,0.9,10
조명업체,160,320,480,높음,0.9,10
윈가드방충망,70,410,480,높음,0.9,10
원격도어락,100,380,480,중간,0.6,8
자동차블랙박스추천,130,350,480,높음,0.9,10
아이나비V500,150,330,480,중간,0.6,8
전기차주차장,130,350,480,중간,0.6,7
HUD설치,100,380,480,높음,0.9,9
3금융권,100,370,470,높음,0.9,10
개인회생인가,120,350,470,높음,0.9,10
회생신청,140,330,470,높음,0.9,10
파산절차,120,350,470,높음,0.9,10
개인회생면책후,50,420,470,높음,0.9,10
수협주택담보대출,120,350,470,높음,0.9,10
실손보험실비보험,90,380,470,높음,0.9,7
암보험금,150,320,470,높음,0.9,10
치아보험임플란트보장,70,400,470,높음,0.9,10
단기운전자특약,60,410,470,높음,0.9,10
양도소득세비과세,150,320,470,높음,0.9,3
상속세인적공제,150,320,470,높음,0.9,3
법인공인인증서,390,80,470,높음,0.9,10
보험어플,70,400,470,높음,0.9,10
개인연금IRP,130,340,470,높음,0.9,10
재택부업추천,120,350,470,높음,0.9,10
퇴근후부업,170,300,470,높음,0.9,10
수습기간근로계약서,160,310,470,높음,0.9,7
의정부노동청,90,380,470,중간,0.6,4
3대질병보험,110,360,470,높음,0.9,10
취업규칙개정,390,80,470,중간,0.6,4
대학생취업,130,340,470,높음,0.9,10
내배카,170,300,470,높음,0.9,10
전기공사기능사,160,310,470,중간,0.6,6
소상공인창업자금대출,100,370,470,높음,0.9,10
화훼장식산업기사,90,380,470,높음,0.9,10
보증재단,250,220,470,중간,0.6,8
전기차할부,80,390,470,높음,0.9,9
아파트계약취소,60,410,470,높음,0.9,7
법인주소변경,320,150,470,높음,0.9,10
연금저축증권사추천,120,350,470,높음,0.9,7
종신연금,110,360,470,높음,0.9,10
녹색기술인증,410,60,470,높음,0.9,10
방음보드,190,280,470,중간,0.6,8
바퀴벌레퇴치업체,40,430,470,높음,0.9,10
미생물처리기,120,350,470,높음,0.9,8
차량점검비용,80,390,470,중간,0.6,6
자동차정기검진,120,350,470,높음,0.9,3
초파리전기채,70,400,470,높음,0.9,7
휴대폰교체,100,370,470,높음,0.9,10
2IN1노트북,170,300,470,높음,0.9,8
건조기20KG,80,390,470,높음,0.9,8
세탁기13KG,90,380,470,높음,0.9,8
한일미니건조기,80,390,470,중간,0.6,8
삼성리퍼노트북,120,350,470,높음,0.9,9
매트리스대여,70,400,470,높음,0.9,10
자충매트추천,120,350,470,높음,0.9,10
에스콰이아가방,50,420,470,높음,0.9,8
캠핑세트,130,340,470,높음,0.9,8
국세청상담센터,140,330,470,중간,0.6,2
간호간병서비스,70,400,470,중간,0.6,6
요양병원보험,70,400,470,높음,0.9,10
영업용화물차보험,40,430,470,높음,0.9,10
노인장기요양보험제도,190,280,470,높음,0.9,7
뼈이식임플란트,110,360,470,높음,0.9,10
치과임플란트가격,20,450,470,높음,0.9,7
하루임플란트,40,430,470,높음,0.9,7
임플란트보철,70,400,470,높음,0.9,10
치과수면치료,50,420,470,높음,0.9,10
포장이사업체추천,130,340,470,높음,0.9,10
시력교정,70,400,470,높음,0.9,10
누수감지기,210,260,470,높음,0.9,10
무지이불,40,430,470,높음,0.9,8
EVAR,210,260,470,중간,0.6,1
LG날개없는선풍기,60,410,470,높음,0.9,3
전자체중계,90,380,470,중간,0.6,8
헬스장런닝화,120,350,470,중간,0.6,8
호카오네오네호파라,80,390,470,높음,0.9,8
여성등산화추천,70,400,470,높음,0.9,8
휴대용유모차순위,60,410,470,높음,0.9,7
낙지해루질,80,390,470,높음,0.9,3
WIFI6공유기,170,300,470,높음,0.9,8
빈티지사료,50,420,470,중간,0.6,8
블루투스기계식키보드,190,280,470,높음,0.9,8
블루투스시계,90,380,470,중간,0.6,8
55인치모니터,300,170,470,높음,0.9,8
LG테블릿,110,360,470,높음,0.9,8
통장지급정지,70,400,470,높음,0.9,10
소유권이전,150,320,470,높음,0.9,10
지역가입자건강보험료,180,290,470,높음,0.9,3
일일자동차보험가격,60,410,470,높음,0.9,10
보험진단,160,310,470,높음,0.9,10
풍수해지진재해보험,200,270,470,낮음,0.3,2
4평에어컨,80,390,470,높음,0.9,7
소형음식물처리기,120,350,470,높음,0.9,10
결혼선물추천,90,380,470,높음,0.9,10
7평에어컨,100,370,470,높음,0.9,8
오븐형에어프라이어추천,90,380,470,높음,0.9,9
부산도어락,130,340,470,높음,0.9,10
방충망롤,110,360,470,중간,0.6,8
게이트아이,120,350,470,높음,0.9,10
자동차후방카메라설치,90,380,470,높음,0.9,9
목포세차,50,420,470,중간,0.6,8
아이나비Z7000,110,360,470,높음,0.9,10
엘지제습기가격,5,460,465,높음,0.9,7
무서류당일대출,60,400,460,높음,0.9,10
당일입금대출,90,370,460,높음,0.9,10
주담대중도상환수수료면제,140,320,460,높음,0.9,3
통합암진단비,130,330,460,높음,0.9,7
암진단금1억,70,390,460,높음,0.9,10
임플란트의료보험,40,420,460,높음,0.9,10
부동산강의,160,300,460,높음,0.9,10
상증법,280,180,460,높음,0.9,3
개인연금소득공제한도,170,290,460,중간,0.6,6
세무신고,170,290,460,높음,0.9,10
임산부부업,50,410,460,높음,0.9,9
단체교섭,230,230,460,높음,0.9,7
한계기업,290,170,460,중간,0.6,3
단기근로계약서,240,220,460,높음,0.9,9
직업훈련소,110,350,460,높음,0.9,10
자격증취득,170,290,460,높음,0.9,10
직업의종류,170,290,460,높음,0.9,9
소상공인폐업지원,190,270,460,높음,0.9,10
개인사업자정부지원대출,120,340,460,높음,0.9,10
저신용자비상금대출,50,410,460,높음,0.9,10
경기도지원사업,260,200,460,높음,0.9,10
정부보조금,150,310,460,높음,0.9,10
쿠팡선정산,230,230,460,높음,0.9,10
쇼케이스중고,80,380,460,높음,0.9,8
상가권리금,130,330,460,높음,0.9,10
부동산가압류해제,170,290,460,높음,0.9,10
IRPETF,110,350,460,중간,0.6,6
1억투자,110,350,460,높음,0.9,10
오늘공모주,60,400,460,높음,0.9,7
천만원모으기,60,400,460,높음,0.9,10
연금저축가입방법,130,330,460,높음,0.9,10
주식학원,70,390,460,높음,0.9,10
월복리적금,100,360,460,높음,0.9,9
엑셀러레이팅,300,160,460,중간,0.6,6
층간소음매트셀프시공,80,380,460,높음,0.9,10
음식처리기,80,380,460,높음,0.9,10
강동구자동차검사소,120,340,460,높음,0.9,9
고양시자동차검사소,100,360,460,중간,0.6,7
맞춤매트,60,400,460,높음,0.9,10
심카드,100,360,460,높음,0.9,10
알뜰폰회사,160,300,460,높음,0.9,9
가성비골전도이어폰,100,360,460,높음,0.9,7
소형제습기추천,60,400,460,높음,0.9,8
1인건조기,90,370,460,중간,0.6,8
벽걸이미니세탁기,70,390,460,높음,0.9,8
삼성노트북중고,120,340,460,높음,0.9,10
LD-159DPG,70,390,460,높음,0.9,3
국산노트북,10,450,460,중간,0.6,6
6KG세탁기,80,380,460,높음,0.9,8
싼타페차박매트,70,390,460,중간,0.6,8
캠핑바람막이,90,370,460,높음,0.9,8
인덕션식기세척기,70,390,460,중간,0.6,8
식세기추천,80,380,460,중간,0.6,8
회의의자,240,220,460,중간,0.6,8
중학생책상추천,50,410,460,높음,0.9,8
여행자보험결항,120,340,460,중간,0.6,6
단체국내여행자보험,260,200,460,높음,0.9,10
대만여행자보험,120,340,460,높음,0.9,10
DB간병비보험,50,410,460,높음,0.9,7
음주운전탄원서양식,160,300,460,높음,0.9,10
목디스크시술비용,40,420,460,높음,0.9,10
교통사고치료기간,60,400,460,높음,0.9,10
교통사고병원추천,150,310,460,높음,0.9,10
척추고정술,150,310,460,높음,0.9,10
척추디스크,70,390,460,높음,0.9,10
무연고장례,90,370,460,높음,0.9,10
보관이사업체,170,290,460,높음,0.9,10
아파트벽누수,40,420,460,높음,0.9,7
